row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,month_name,profit
1213,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,2018,9,September,30.681249957870524
1214,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2018,9,September,-0.1614706705437411
1215,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,2018,9,September,-0.7492585856618612
1216,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,2018,9,September,-0.4478424125479776
1217,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,2018,9,September,-6.523449410185352
1218,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2018,9,September,-0.9527154621112528
1219,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,2018,9,September,-7.57758355785803
1220,US-2018-118087,2018-09-09,13/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,2018,9,September,412.36988627766794
1221,CA-2015-110184,2015-07-12,16/07/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036.0,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,2015,7,July,48.9134836738064
1222,CA-2015-110184,2015-07-12,16/07/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036.0,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.936,2015,7,July,52.94908468270996
1223,CA-2017-126004,2017-12-04,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,2017,12,December,8.573269866179954
1224,CA-2017-126004,2017-12-04,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,2017,12,December,19.607262021415565
1225,CA-2017-126004,2017-12-04,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,2017,12,December,0.4223233774237972
1226,CA-2017-126004,2017-12-04,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,2017,12,December,-0.02383116589321725
1227,CA-2017-126004,2017-12-04,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,2017,12,December,42.52723689920003
1228,CA-2017-126004,2017-12-04,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2017,12,December,33.5041434551718
1229,CA-2018-100013,2018-11-06,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2018,11,November,-1.0048741908383003
1230,CA-2018-100013,2018-11-06,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,2018,11,November,-1.4776862874222572
1231,CA-2018-100013,2018-11-06,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2018,11,November,0.36097445139899437
1232,CA-2016-132570,2016-10-31,02/11/2016,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215.0,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2016,10,October,-0.08113203212839372
1233,CA-2016-132570,2016-10-31,02/11/2016,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215.0,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2016,10,October,-12.641441507602613
1234,CA-2017-153682,2017-05-30,01/06/2017,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231.0,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2017,5,May,5.583567228048725
1235,CA-2017-144344,2017-10-28,28/10/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,2017,10,October,9.32468297973375
1236,CA-2017-144344,2017-10-28,28/10/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,2017,10,October,-0.9375757706668504
1237,CA-2017-144344,2017-10-28,28/10/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2017,10,October,1.4431853398531016
1238,CA-2017-144344,2017-10-28,28/10/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,2017,10,October,18.528429750697942
1239,CA-2015-127012,2015-08-11,15/08/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,2015,8,August,0.3717102014168293
1240,CA-2015-127012,2015-08-11,15/08/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,2015,8,August,7.612311332924731
1241,CA-2015-127012,2015-08-11,15/08/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2015,8,August,4.9101821144016675
1242,CA-2017-128727,2017-08-29,04/09/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,2017,8,August,1.1031311253439664
1243,US-2017-162859,2017-02-15,22/02/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,2017,2,February,-63.73072568266296
1244,US-2017-162859,2017-02-15,22/02/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,2017,2,February,0.0760945475054737
1245,CA-2018-133641,2018-05-14,21/05/2018,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503.0,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,2018,5,May,3.5082658388462504
1246,CA-2015-168494,2015-12-12,14/12/2015,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727.0,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,2015,12,December,167.1652887750341
1247,CA-2015-168494,2015-12-12,14/12/2015,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,2015,12,December,-661.995031018279
1248,CA-2015-168494,2015-12-12,14/12/2015,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,2015,12,December,51.660115045454745
1249,CA-2018-115602,2018-12-18,24/12/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,2018,12,December,9.275793826841037
1250,CA-2018-115602,2018-12-18,24/12/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,2018,12,December,169.24671518977286
1251,CA-2018-115602,2018-12-18,24/12/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,2018,12,December,337.39746912650673
1252,CA-2018-115602,2018-12-18,24/12/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2018,12,December,0.19038923888943116
1253,CA-2016-154956,2016-07-04,09/07/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,2016,7,July,244.7533171097716
1254,CA-2018-144638,2018-03-10,14/03/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2018,3,March,-0.309066318753459
1255,CA-2018-144638,2018-03-10,14/03/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,2018,3,March,7.524917445493209
1256,CA-2018-144638,2018-03-10,14/03/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,2018,3,March,-0.3733392716705139
1257,CA-2018-144638,2018-03-10,14/03/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2018,3,March,-0.8121598555970053
1258,US-2017-168620,2017-12-24,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,2017,12,December,-4.126470132452882
1259,US-2017-168620,2017-12-24,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,2017,12,December,32.74119682861418
1260,US-2017-168620,2017-12-24,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,2017,12,December,-47.0684846365243
1261,CA-2018-117079,2018-10-23,27/10/2018,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,2018,10,October,83.75789650399076
1262,US-2017-144393,2017-10-28,04/11/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,2017,10,October,-0.43340229229862415
1263,CA-2018-105053,2018-07-07,09/07/2018,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,2018,7,July,1.4091831702813007
1264,CA-2017-155992,2017-10-01,02/10/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2017,10,October,-8.632058573299386
1265,CA-2017-155992,2017-10-01,02/10/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,2017,10,October,-4.646369162287883
1266,CA-2018-110380,2018-09-02,07/09/2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,2018,9,September,0.6954096888109917
1267,US-2015-167738,2015-12-24,29/12/2015,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,2015,12,December,-20.627125206475018
1268,US-2015-167738,2015-12-24,29/12/2015,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,2015,12,December,-25.56695163302611
1269,CA-2018-121412,2018-09-23,27/09/2018,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027.0,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,2018,9,September,-4.637356671750905
1270,CA-2018-100426,2018-06-04,08/06/2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630.0,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2018,6,June,-1.6608041392728032
1271,US-2017-103646,2017-04-21,26/04/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,2017,4,April,-3.565991850578811
1272,US-2017-103646,2017-04-21,26/04/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,2017,4,April,10.833014280748523
1273,US-2017-103646,2017-04-21,26/04/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,2017,4,April,1.494132714086053
1274,CA-2017-119186,2017-05-26,26/05/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2017,5,May,2.930477020994954
1275,CA-2017-119186,2017-05-26,26/05/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,2017,5,May,46.88273737580411
1276,CA-2017-119186,2017-05-26,26/05/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,2017,5,May,-1.6146242643738147
1277,CA-2017-119186,2017-05-26,26/05/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,2017,5,May,11.123555473289889
1278,CA-2017-148698,2017-05-02,07/05/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,2017,5,May,9.217320909133038
1279,CA-2015-163293,2015-09-08,11/09/2015,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204.0,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,2015,9,September,8.36908629264935
1280,CA-2015-163293,2015-09-08,11/09/2015,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204.0,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,2015,9,September,21.425798274671298
1281,CA-2017-160815,2017-09-05,06/09/2017,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,2017,9,September,25.05856968777755
1282,CA-2018-122154,2018-04-09,11/04/2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,2018,4,April,0.051074835249900946
1283,CA-2018-122154,2018-04-09,11/04/2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,2018,4,April,-1.865236537446342
1284,CA-2018-122154,2018-04-09,11/04/2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,2018,4,April,-22.272250403157287
1285,US-2016-149692,2016-12-06,12/12/2016,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,2016,12,December,-0.47719335617159264
