row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,profit
3178,CA-2018-122280,2018-10-09,10/09/2018,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,-2.5790045588467922
3179,CA-2018-105235,2018-05-12,11/12/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,-1.8873801181307925
3180,CA-2018-105235,2018-05-12,11/12/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,-4.321820084859334
3181,CA-2018-105235,2018-05-12,11/12/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,-2.5651048708470583
3182,CA-2018-152912,2018-09-11,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,-1.1435717113452035
3183,CA-2018-152912,2018-09-11,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,52.4132478077548
3184,CA-2018-152912,2018-09-11,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,-58.17386906460709
3185,CA-2018-152912,2018-09-11,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,153.07762171945765
3186,CA-2015-123498,2015-07-11,09/11/2015,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,1.1537400844838321
3187,CA-2015-123498,2015-07-11,09/11/2015,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041.0,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,74.352,-14.536949872625417
3188,CA-2018-159352,2018-12-03,17/03/2018,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852.0,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,10.771611530820925
3189,US-2018-146416,,22/10/2018,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,-0.570884359793039
3190,US-2018-146416,,22/10/2018,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,2.3369802442155128
3191,US-2016-163783,,01/01/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,1.0987802026640094
3192,CA-2018-123981,2018-02-10,08/10/2018,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99,-2.979289695092699
3193,CA-2018-158953,2018-04-06,08/06/2018,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,77489.0,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,0.052336911323195554
3194,CA-2015-165428,2015-01-09,04/09/2015,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,0.515387042334801
3195,CA-2015-165428,2015-01-09,04/09/2015,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,-5.997386692152833
3196,CA-2017-169026,2017-08-08,13/08/2017,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,0.7064556133743332
3197,CA-2018-109750,,28/07/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,-1.4564709666876232
3198,CA-2016-149384,2016-10-07,10/07/2016,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366,-0.6530442333080546
3199,CA-2015-131527,2015-01-12,07/12/2015,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,25.6239805095975
3200,CA-2018-164000,,22/12/2018,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,-3.5026445846364807
3201,CA-2015-164224,,20/05/2015,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312.0,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,-17.229629884716477
3202,CA-2015-164224,,20/05/2015,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312.0,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.936,-1.3743666062720958
3203,CA-2015-158372,2015-10-11,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,134.77730873618742
3204,CA-2015-158372,2015-10-11,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,-2.191267958772646
3205,CA-2015-158372,2015-10-11,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,-2.633879252200411
3206,CA-2015-158372,2015-10-11,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,-9.401081630247484
3207,CA-2015-158372,2015-10-11,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,0.7957343000959815
3208,CA-2015-158372,2015-10-11,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,9.688964793353245
3209,CA-2017-108882,2017-09-01,15/01/2017,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727.0,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,-17.451723351734245
3210,CA-2017-108882,2017-09-01,15/01/2017,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727.0,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,-30.822669905351205
3211,US-2018-108245,,27/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,-1.5979223719351319
3212,US-2018-108245,,27/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581.0,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,-1.6702406572745165
3213,CA-2015-142314,,28/12/2015,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,47374.0,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,-10.261743627889865
3214,CA-2017-132409,,01/06/2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,0.0922518366491348
3215,CA-2017-132409,,01/06/2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,9.571430650611287
3216,CA-2018-150189,2018-08-07,10/07/2018,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403.0,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,-7.660432175042043
3217,CA-2015-114433,,17/05/2015,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,-24.159456710240345
3218,CA-2018-104640,2018-10-11,16/11/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,-184.66075803780106
3219,CA-2018-104640,2018-10-11,16/11/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,-47.233459880908875
3220,US-2016-137008,2016-02-10,08/10/2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,-15.335894254308267
3221,US-2016-137008,2016-02-10,08/10/2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,5.995246946995247
3222,US-2016-137008,2016-02-10,08/10/2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,-5.459189476034823
3223,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,0.6212131675852985
3224,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,0.2491832227017295
3225,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,0.09857304440109303
3226,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,-2.1511601815891583
3227,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,4.441345014942699
3228,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,-44.619053851483365
3229,CA-2015-108189,2015-02-10,05/10/2015,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,-0.21723331335362792
3230,CA-2015-154641,2015-11-08,16/08/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,98.44039724545547
3231,CA-2018-131625,2018-01-09,05/09/2018,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,-21.267880425885753
3232,US-2018-156356,,22/04/2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,-4.357947674734946
3233,US-2018-156356,,22/04/2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,-0.3495746625884554
3234,US-2018-156356,,22/04/2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095.0,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,4.463624847768646
3235,CA-2017-138933,,27/04/2017,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,-0.08808628670489081
3236,CA-2017-140746,,15/01/2017,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824.0,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,35.084972690049725
3237,CA-2017-146836,2017-02-05,02/05/2017,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,-6.898207606027644
3238,CA-2017-146836,2017-02-05,02/05/2017,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,8.953024720086228
3239,US-2017-127971,,27/11/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,44.232983126689845
3240,US-2017-127971,,27/11/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095.0,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,33.617302371650545
3241,US-2017-127971,,27/11/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095.0,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,0.43182093370964714
3242,US-2017-140809,2017-01-02,03/02/2017,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,-3.29980441555935
3243,CA-2018-114524,,05/04/2018,Second Class,EG-13900,Emily Grady,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,2.828026714008795
3244,CA-2018-113355,2018-01-12,05/12/2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051.0,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,-12.66576173462393
3245,CA-2018-113355,2018-01-12,05/12/2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051.0,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,22.96428197370773
3246,US-2018-140907,2018-10-12,12/12/2018,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,-5.382668184865904
3247,US-2018-140907,2018-10-12,12/12/2018,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,-5.265896571811107
3248,US-2018-140907,2018-10-12,12/12/2018,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,4.852183335474216
3249,CA-2017-159730,,21/09/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,33.609157959474196
3250,CA-2017-159730,,21/09/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,9.478500503107268
3251,CA-2017-157868,,29/12/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505.0,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,-4.881758450876902
3252,CA-2018-119389,,19/04/2018,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,5.764217954071357
3253,CA-2018-110373,,30/10/2018,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,-0.09371202342593409
3254,CA-2018-110373,,30/10/2018,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2.621284945913127
3255,CA-2017-155474,2017-08-07,14/07/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,-16.318584923798028
3256,CA-2017-155474,2017-08-07,14/07/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3.7576522017599228
3257,CA-2016-155453,2016-09-08,14/08/2016,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,0.7928743820823672
